Название	Цена	Размер скидки	Мера веса/объема/цена за указанную меру	Старая цена	Ссылка на картинку
Биойогурт Верховье отруби-злаки 2.9% 150г	44.99	0.0	1 шт	44.99	https://photos.okolo.app/product/1188139-main/320x320.jpeg
Биойогурт Верховье Клубника 2.9% 150г	44.99	0.0	1 шт	44.99	https://photos.okolo.app/product/1188138-main/320x320.jpeg
Биойогурт Верховье Классический 3.5% 150г	44.99	0.0	1 шт	44.99	https://photos.okolo.app/product/1188137-main/320x320.jpeg
Сметана Домик в деревне 20% 300г	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1188031-main/320x320.jpeg
Творог Свежее Завтра 5%, 400г	178.99	0.0	1 шт	178.99	https://photos.okolo.app/product/1187722-main/320x320.jpeg
Напиток кисломолочный Имунеле for Kids Клубничное мороженое 1.5% 100мл	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1187701-main/320x320.jpeg
Йогурт Эго Греческий 8% 180г	42.99	0.0	1 шт	42.99	https://photos.okolo.app/product/1461371-main/320x320.jpeg
Напиток овсяный Nemoloko классический 3.2%, 1л	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1187223-main/320x320.jpeg
Напиток овсяный Nemoloko классический лайт 1.5%, 1л	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1187222-main/320x320.jpeg
Напиток овсяный Nemoloko шоколадный 3.2%, 1л	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1187219-main/320x320.jpeg
Сыр плавленый Карат+ Дружба 45%, 90г	44.99	0.0	1 шт	44.99	https://photos.okolo.app/product/1187127-main/320x320.jpeg
Масло сливочное Резной Палисад Крестьянское 72.5%, 160г	139.99	0.0	1 шт	139.99	https://photos.okolo.app/product/1186572-main/320x320.jpeg
Творожные палочки Свитлогорье ванильные глазированные 23%, 180г	187.99	0.0	1 шт	187.99	https://photos.okolo.app/product/1186459-main/320x320.jpeg
Молоко Сарафаново детское ультрапастеризованное 1.5%, 970мл	91.99	0.0	1 шт	91.99	https://photos.okolo.app/product/1185381-main/320x320.jpeg
Молоко Сарафаново детское ультрапастеризованное 2.5%, 970мл	99.99	0.0	1 шт	99.99	https://photos.okolo.app/product/1185380-main/320x320.jpeg
Молоко Сарафаново детское ультрапастеризованное 3.2%, 970мл	104.99	0.0	1 шт	104.99	https://photos.okolo.app/product/1185379-main/320x320.jpeg
Творог Резной Палисад обезжиренный 1.8%, 400г	172.99	0.0	1 шт	172.99	https://photos.okolo.app/product/1185044-main/320x320.jpeg
Продукт творожный Бурёнкин Луг 30%, 500г	106.09	0.0	1 шт	106.09	https://photos.okolo.app/product/1184698-main/320x320.jpeg
Йогурт Сарафаново Термостатный 1.5% 125г	27.99	0.0	1 шт	27.99	https://photos.okolo.app/product/1184202-main/320x320.jpeg
Творог Вкуснотеево 5% 300г	126.99	0.0	1 шт	126.99	https://photos.okolo.app/product/1183451-main/320x320.jpeg
Сырок творожный Белорусский узор С Варёнкой глазированный 15% 45г	26.99	0.0	1 шт	26.99	https://photos.okolo.app/product/1183435-main/320x320.jpeg
Сметана Вкуснотеево 15% 300г	81.19	0.0	1 шт	81.19	https://photos.okolo.app/product/1183326-main/320x320.jpeg
Сметана Сарафаново 20%, 180г	57.99	0.0	1 шт	57.99	https://photos.okolo.app/product/1183134-main/320x320.jpeg
Сметана Сарафаново 15%, 180г	54.99	0.0	1 шт	54.99	https://photos.okolo.app/product/1183133-main/320x320.jpeg
Сыр Пиковая дама с ароматом грецкого ореха 45% 200г	199.99	0.0	1 шт	199.99	https://photos.okolo.app/product/1182970-main/320x320.jpeg
Сыр Беловежские сыры Ланселот 45% 200г	199.99	0.0	1 шт	199.99	https://photos.okolo.app/product/1182969-main/320x320.jpeg
Сывороточный напиток Актуаль Апельсин Манго 0.1% 930г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1182395-main/320x320.jpeg
Кефир Сарафаново детский 1.5%, 930г	78.99	13	1 шт	90.84	https://photos.okolo.app/product/1182252-main/320x320.jpeg
Кефир Сарафаново детский 3.2%, 930г	91.99	0.0	1 шт	91.99	https://photos.okolo.app/product/1182251-main/320x320.jpeg
Йогурт Epica с манго и семенами чиа 5% 130г	58.49	0.0	1 шт	58.49	https://photos.okolo.app/product/1181872-main/320x320.jpeg
Молоко Сарафаново цельное отборное детское пастеризованное 3.4-4%, 930мл	83.49	0.0	1 шт	83.49	https://photos.okolo.app/product/1180123-main/320x320.jpeg
Молоко Сарафаново пастеризованное 2.5% 930мл	68.99	0.0	1 шт	68.99	https://photos.okolo.app/product/1180122-main/320x320.jpeg
Масло сливочное Вкуснотеево традиционное 82.5% 200г	189.99	0.0	1 шт	189.99	https://photos.okolo.app/product/1180105-main/320x320.jpeg
Йогурт Epica вишня-черешня 4.8% 130г	58.49	0.0	1 шт	58.49	https://photos.okolo.app/product/1180090-main/320x320.jpeg
Йогурт Epica ананас 4.8% 130г	58.49	0.0	1 шт	58.49	https://photos.okolo.app/product/1180081-main/320x320.jpeg
Сыр Вкуснотеево Тильзитер премиум 45% 200г	164.99	28	1 шт	229.99	https://photos.okolo.app/product/1178417-main/320x320.jpeg
Творог Резной Палисад 5%, 400г	149.99	0.0	1 шт	149.99	https://photos.okolo.app/product/1178358-main/320x320.jpeg
Продукт творожный Даниссимо фисташковое мороженое 6.5% 130г	67.99	0.0	1 шт	67.99	https://photos.okolo.app/product/1177770-main/320x320.jpeg
Йогурт Teos Греческий 2%, 140г	34.99	24	1 шт	45.99	https://photos.okolo.app/product/1177647-main/320x320.jpeg
Сыр твёрдый LiebenDorf Голландский тёртый 45%, 200г	157.99	0.0	1 шт	157.99	https://photos.okolo.app/product/1177617-main/320x320.jpeg
Молоко Красная Цена питьевое пастеризованное 2.5% 0.8л	30.99	0.0	1 шт	30.99	https://photos.okolo.app/product/1177611-main/320x320.jpeg
Творог Савушкин рассыпчатый 9%, 350г	168.99	0.0	1 шт	168.99	https://photos.okolo.app/product/1177499-main/320x320.jpeg
Сыр полутвёрдый Liebendorf Гауда нарезка, 150г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1177477-main/320x320.jpeg
Сыр твёрдый Liebendorf Тильзитер 48%, 150г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1177476-main/320x320.jpeg
Сыр полутвёрдый LiebenDorf Маасдам нарезка, 150г	149.99	0.0	1 шт	149.99	https://photos.okolo.app/product/1177423-main/320x320.jpeg
Напиток кисломолочный Имунеле Малина-Морошка 1.2%, 100мл	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1177021-main/320x320.jpeg
Сыр плавленый Viola Сливочный ломтики 45% 140г	116.99	0.0	1 шт	116.99	https://photos.okolo.app/product/1176964-main/320x320.jpeg
Напиток Мажитэль Ананас-Манго молочно-соковый 0.05% 950мл	99.99	0.0	1 шт	99.99	https://photos.okolo.app/product/1176481-main/320x320.jpeg
Творог Вкуснотеево 9%, 750г	305.99	0.0	1 шт	305.99	https://photos.okolo.app/product/1176005-main/320x320.jpeg
Пудинг молочный Grand Dessert шоколад 5.2%, 200г	91.19	0.0	1 шт	91.19	https://photos.okolo.app/product/1175796-main/320x320.jpeg
Пудинг молочный Grand Dessert ваниль 4.7% 200г	91.19	0.0	1 шт	91.19	https://photos.okolo.app/product/1175792-main/320x320.jpeg
Сырок творожный Свитлогорье с ванилином в карамельной глазури 23%, 50г	53.99	0.0	1 шт	53.99	https://photos.okolo.app/product/1175754-main/320x320.jpeg
Йогурт Фруате с черникой 2.5% 125г	24.99	0.0	1 шт	24.99	https://photos.okolo.app/product/1405787-main/320x320.jpeg
Йогурт Фруате с клубникой 2.5% 125г	24.99	0.0	1 шт	24.99	https://photos.okolo.app/product/1175715-main/320x320.jpeg
Молоко сгущённое Вологодские Молочные Продукты цельное с сахаром ГОСТ 8.5%, 270г	139.99	0.0	1 шт	139.99	https://photos.okolo.app/product/1175645-main/320x320.jpeg
Трубочка вафельная Свитлогорье сгущённое молоко 8.5%, 70г	66.19	0.0	1 шт	66.19	https://photos.okolo.app/product/1175246-main/320x320.jpeg
Сырок глазированный Чудо Кокос 28.7%, 40г	33.49	0.0	1 шт	33.49	https://photos.okolo.app/product/1174802-main/320x320.jpeg
Сырок глазированный Чудо Шоколад 25.6%, 40г	33.49	0.0	1 шт	33.49	https://photos.okolo.app/product/1174801-main/320x320.jpeg
Сырок глазированный Чудо Ваниль 25.6%, 40г	30.49	0.0	1 шт	30.49	https://photos.okolo.app/product/1174800-main/320x320.jpeg
Масло Молоколамск Сливочное Традиционное 82.5% 180г	138.99	0.0	1 шт	138.99	https://photos.okolo.app/product/1174518-main/320x320.jpeg
Молоко Домик в деревне пастеризованное отборное 3.7% 1400мл	115.99	0.0	1 шт	115.99	https://photos.okolo.app/product/1174320-main/320x320.jpeg
Сыр творожный Hochland Сливочный 60% 220г	163.99	0.0	1 шт	163.99	https://photos.okolo.app/product/1174267-main/320x320.jpeg
Сырок творожный Свитлогорье с какао глазированный 26%, 50г	53.99	0.0	1 шт	53.99	https://photos.okolo.app/product/1173961-main/320x320.jpeg
Сырок творожный Свитлогорье с варёной сгущёнкой глазированный 26%, 45г	53.99	0.0	1 шт	53.99	https://photos.okolo.app/product/1173477-main/320x320.jpeg
Сыр Тысяча Озёр Лёгкий нарезка 15% 125г	117.99	13	1 шт	135.69	https://photos.okolo.app/product/1173306-main/320x320.jpeg
Сливки Красная Цена 10% 200 мл	39.99	0.0	1 шт	39.99	https://photos.okolo.app/product/1173036-main/320x320.jpeg
Молоко Вологодское ультрапастеризованное 2.5%, 970мл	84.99	0.0	1 шт	84.99	https://photos.okolo.app/product/1173016-main/320x320.jpeg
Йогурт Danone Персик 2.9% 110г	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1172585-main/320x320.jpeg
Йогурт Danone клубника 2.9%, 110г	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1172584-main/320x320.jpeg
Молоко Свежее завтра пастеризованное 2.5%, 500мл	55.99	0.0	1 шт	55.99	https://photos.okolo.app/product/1172055-main/320x320.jpeg
Сыр Тысяча Озёр сливочный нарезка 50% 125г	117.99	13	1 шт	135.69	https://photos.okolo.app/product/1171915-main/320x320.jpeg
Йогурт Даниссимо с хрустящими ягодными шариками 6.9% 105г	49.99	26	1 шт	67.99	https://photos.okolo.app/product/1171753-main/320x320.jpeg
Пармезан Dolce Granto тёртый 40% 150г	289.99	0.0	1 шт	289.99	https://photos.okolo.app/product/1171727-main/320x320.jpeg
Йогурт Lactica греческий натуральный 4%, 120г	53.99	0.0	1 шт	53.99	https://photos.okolo.app/product/1171455-main/320x320.jpeg
Творог Свежее Завтра 9%, 200г	112.99	0.0	1 шт	112.99	https://photos.okolo.app/product/1171443-main/320x320.jpeg
Творог Свежее Завтра 5%, 200г	77.99	16	1 шт	92.99	https://photos.okolo.app/product/1171442-main/320x320.jpeg
Сырок творожный Свитлогорье с ванилином глазированный 26%, 50г	53.99	0.0	1 шт	53.99	https://photos.okolo.app/product/1170992-main/320x320.jpeg
Напиток кисломолочный Имунеле for Kids Малиновый пломбир 1.5% 100мл	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1170957-main/320x320.jpeg
Майонез Mr. Ricco на перепелином яйце 67%, 400мл	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1170828-main/320x320.jpeg
Маргарин Жар-Печка для выпечки 60%, 180г	52.99	0.0	1 шт	52.99	https://photos.okolo.app/product/1170574-main/320x320.jpeg
Заменитель сухих сливок Mr. Сливкин, 200г	109.99	0.0	1 шт	109.99	https://photos.okolo.app/product/1169769-main/320x320.jpeg
Масло сладкосливочное Брест-Литовск несолёное высшего сорта 82.5%, 180г	184.99	0.0	1 шт	184.99	https://photos.okolo.app/product/1169627-main/320x320.jpeg
Биоряженка Пискаревский Пискаревская 4%, 500г	51.49	0.0	1 шт	51.49	https://photos.okolo.app/product/1169244-main/320x320.jpeg
Масло сливочное Красная цена 180 г	95.99	0.0	1 шт	95.99	https://photos.okolo.app/product/1168952-main/320x320.jpeg
Желе Ягодный край клубника 150г	59.99	0.0	1 шт	59.99	https://photos.okolo.app/product/1168864-main/320x320.jpeg
Напиток кисломолочный Имунеле for Kids Тутти-Фрутти 1.5% 100мл	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1168797-main/320x320.jpeg
Сметана Пискаревский 15%, 450г	79.99	0.0	1 шт	79.99	https://photos.okolo.app/product/1168452-main/320x320.jpeg
Сыр Брест-Литовск Классический нарезка 45%, 150г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1168357-main/320x320.jpeg
Кефир Свежее Завтра 2.5%, 500мл	63.99	0.0	1 шт	63.99	https://photos.okolo.app/product/1168151-main/320x320.jpeg
Творог Савушкин 101 зерно + сливки клубника 5%, 130г	69.99	0.0	1 шт	69.99	https://photos.okolo.app/product/1167792-main/320x320.jpeg
Молоко Красная Цена ультрапастеризованное 2.5% 0.97л	56.49	0.0	1 шт	56.49	https://photos.okolo.app/product/1167751-main/320x320.jpeg
Творог Савушкин 101 зерно + сливки черника зернёный 5%, 130г	69.99	0.0	1 шт	69.99	https://photos.okolo.app/product/1167641-main/320x320.jpeg
Творог Савушкин 101 зерно + сливки малина 5%, 130г	69.99	0.0	1 шт	69.99	https://photos.okolo.app/product/1167639-main/320x320.jpeg
Молоко сгущённое Рогачевъ с сахаром 8.5% 380г	159.99	0.0	1 шт	159.99	https://photos.okolo.app/product/1167595-main/320x320.jpeg
Сыр Ламбер Традиционный 50% 230г	265.99	0.0	1 шт	265.99	https://photos.okolo.app/product/1167313-main/320x320.jpeg
Масло сладкосливочное Вологодское Традиционное 82.5%, 180г	139.99	26	1 шт	189.99	https://photos.okolo.app/product/1167092-main/320x320.jpeg
Молоко ЭГО топленое 3.2% 950г	79.99	0.0	1 шт	79.99	https://photos.okolo.app/product/1167061-main/320x320.jpeg
Продукт Красная Цена Дружба континентов плавленый с сыром 70г	9.49	0.0	1 шт	9.49	https://photos.okolo.app/product/1166913-main/320x320.jpeg
Масло Молочные горки сливочное 72.5%180г	149.99	0.0	1 шт	149.99	https://photos.okolo.app/product/1424004-main/320x320.jpeg
Творог Славянские Традиции шайба 5%, 355г	109.99	0.0	1 шт	109.99	https://photos.okolo.app/product/1166610-main/320x320.jpeg
Майонез Ряба Провансаль 67% 744г	169.99	13	1 шт	195.49	https://photos.okolo.app/product/1166579-main/320x320.jpeg
Кефир Простоквашино 1% 930 г	74.99	0.0	1 шт	74.99	https://photos.okolo.app/product/1166461-main/320x320.jpeg
Сыр творожный Hochland с зеленью 60% 140г	103.99	0.0	1 шт	103.99	https://photos.okolo.app/product/1166357-main/320x320.jpeg
Сыр творожный Hochland Сливочный 60% 140г	103.99	0.0	1 шт	103.99	https://photos.okolo.app/product/1166356-main/320x320.jpeg
Продукт сырный Красная Цена копчёный, 400г	63.49	0.0	1 шт	63.49	https://photos.okolo.app/product/1166320-main/320x320.jpeg
Коктейль Чудо Шоколад молочный 2% 910мл	155.99	0.0	1 шт	155.99	https://photos.okolo.app/product/1166117-main/320x320.jpeg
Сыр Красная цена Российский	499.99	0.0	1 кг	499.99	https://photos.okolo.app/product/1165997-main/320x320.jpeg
Сыр Красная цена Голландский фасованный	549.99	0.0	1 кг	549.99	https://photos.okolo.app/product/1165995-main/320x320.jpeg
Сырок творожный Вкуснотеево Премиум с ванилью глазированный 16% 40г	29.99	21	1 шт	37.99	https://photos.okolo.app/product/1165969-main/320x320.jpeg
Молоко сгущённое Алексеевское цельное с сахаром 8.5%, 270г	109.99	0.0	1 шт	109.99	https://photos.okolo.app/product/1165909-main/320x320.jpeg
Сыр плавленый Карат+ Шоколадный 30%, 230г	149.99	0.0	1 шт	149.99	https://photos.okolo.app/product/1165720-main/320x320.jpeg
Йогурт Даниссимо Фантазия с хрустящими шоколадными шариками 6.9% 105г	44.99	22	1 шт	57.49	https://photos.okolo.app/product/1164977-main/320x320.jpeg
Творог Пискаревский со сливками зернёный 6%, 200г	66.99	0.0	1 шт	66.99	https://photos.okolo.app/product/1164584-main/320x320.jpeg
Молоко Домик в деревне пастеризованное отборное 3.7% 930мл	79.99	0.0	1 шт	79.99	https://photos.okolo.app/product/1164537-main/320x320.jpeg
Молоко Домик в деревне пастеризованное 2.5% 930мл	69.99	0.0	1 шт	69.99	https://photos.okolo.app/product/1164532-main/320x320.jpeg
Яйцо куриное Селяночка СО 10шт.	77.99	0.0	1 шт	77.99	https://photos.okolo.app/product/1164509-main/320x320.jpeg
Яйцо куриное Селяночка C1 10шт.	72.99	0.0	1 шт	72.99	https://photos.okolo.app/product/1164508-main/320x320.jpeg
Десерт творожный Чудо Клубника-Земляника 4% 100г	49.99	0.0	1 шт	49.99	https://photos.okolo.app/product/1163627-main/320x320.jpeg
Десерт творожный Чудо Вишня-Черешня 4% 100г	49.99	0.0	1 шт	49.99	https://photos.okolo.app/product/1163625-main/320x320.jpeg
Коктейль Чудо Клубника молочный 2% 914мл	149.99	0.0	1 шт	149.99	https://photos.okolo.app/product/1163551-main/320x320.jpeg
Масло сладкосливочное Дмитрогорский Продукт Крестьянское 72.5%, 180г	139.99	0.0	1 шт	139.99	https://photos.okolo.app/product/1163435-main/320x320.jpeg
Творог Савушкин Нежный мягкий 0% 125г	29.99	19	1 шт	37.19	https://photos.okolo.app/product/1163412-main/320x320.jpeg
Майонез Слобода Провансаль 67%, 800мл	199.99	0.0	1 шт	199.99	https://photos.okolo.app/product/1163399-main/320x320.jpeg
Сыр Hochland Ассорти плавленый ломтики 45% 150г	94.99	0.0	1 шт	94.99	https://photos.okolo.app/product/1163092-main/320x320.jpeg
Майонез Слобода оливковый 67%, 800мл	159.99	20	1 шт	199.99	https://photos.okolo.app/product/1162910-main/320x320.jpeg
Молоко Большая Кружка ультрапастеризованное 3.2%, 1.98кг	219.99	0.0	1 шт	219.99	https://photos.okolo.app/product/1162646-main/320x320.jpeg
Молоко Большая Кружка ультрапастеризованное 2.5%, 1.98кг	214.99	0.0	1 шт	214.99	https://photos.okolo.app/product/1162645-main/320x320.jpeg
Яйцо куриное Роскар Мега Экстра СВ, 10шт	127.99	0.0	1 шт	127.99	https://photos.okolo.app/product/1162516-main/320x320.jpeg
Яйцо куриное Синявинская ПФ СО белое 30шт.	264.99	0.0	1 шт	264.99	https://photos.okolo.app/product/1365606-main/320x320.jpeg
Масло сливочное Тысяча Озер 82.5% 180г	228.99	0.0	1 шт	228.99	https://photos.okolo.app/product/1162043-main/320x320.jpeg
Молоко сгущённое Вологодские Молочные Продукты 8.5%, 370г	124.99	0.0	1 шт	124.99	https://photos.okolo.app/product/1161998-main/320x320.jpeg
Биокефир Пискаревский 2.5% 500г	37.99	0.0	1 шт	37.99	https://photos.okolo.app/product/1365351-main/320x320.jpeg
Дрожжи ПМК хлебопекарные 50г	5.49	0.0	1 шт	5.49	https://photos.okolo.app/product/1161746-main/320x320.jpeg
Крем Пискаревский сливочный с ванилином 15% 250г	57.19	0.0	1 шт	57.19	https://photos.okolo.app/product/1157878-main/320x320.jpeg
Сырок творожный Пискаревский с изюмом 4.5%, 100г	38.99	0.0	1 шт	38.99	https://photos.okolo.app/product/1157877-main/320x320.jpeg
Масса творожная Пискаревский с изюмом 4.5%, 250г	94.49	0.0	1 шт	94.49	https://photos.okolo.app/product/1157876-main/320x320.jpeg
Творог Пискаревский 5%, 250г	85.99	0.0	1 шт	85.99	https://photos.okolo.app/product/1157875-main/320x320.jpeg
Сметана Пискаревский 20%, 300г	74.99	0.0	1 шт	74.99	https://photos.okolo.app/product/1157874-main/320x320.jpeg
Сметана Пискаревский 15%, 200г	39.99	0.0	1 шт	39.99	https://photos.okolo.app/product/1157872-main/320x320.jpeg
Ацидобифилин Пискаревский сладкий 2.2%, 500г	43.99	0.0	1 шт	43.99	https://photos.okolo.app/product/1157871-main/320x320.jpeg
Молоко Клевер топлёное ультрапастеризованное 4% 1л	109.99	0.0	1 шт	109.99	https://photos.okolo.app/product/1157866-main/320x320.jpeg
Молоко Пискаревский пастеризованное 2.5%, 1л	69.99	0.0	1 шт	69.99	https://photos.okolo.app/product/1157865-main/320x320.jpeg
Пудинг Чудо Ваниль 1шт. 3% 125г	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1157831-main/320x320.jpeg
Напиток Мажитэль Персик-Маракуйя молочно-соковый 0.05% 950мл	99.99	0.0	1 шт	99.99	https://photos.okolo.app/product/1157726-main/320x320.jpeg
Кефир Пискаревский 2.5%, 900г	70.14	0.0	1 шт	70.14	https://photos.okolo.app/product/1161657-main/320x320.jpeg
Молоко Пискаревский пастеризованное 2.5%, 900г	58.99	0.0	1 шт	58.99	https://photos.okolo.app/product/1161656-main/320x320.jpeg
Сливки Простоквашино 20% 350 мл	189.99	0.0	1 шт	189.99	https://photos.okolo.app/product/1161576-main/320x320.jpeg
Сливки Простоквашино ультрапастеризованные 10% 350г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1161575-main/320x320.jpeg
Сыр плавленый President 45%, 400г	189.90	35	1 шт	293.99	https://photos.okolo.app/product/1161464-main/320x320.jpeg
Яйцо куриное Синявинское К завтраку С1 10шт.	85.99	0.0	1 шт	85.99	https://photos.okolo.app/product/1160983-main/320x320.jpeg
Яйцо куриное Синявинское К завтраку СО 10шт.	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1160982-main/320x320.jpeg
Продукт творожный Даниссимо киви 5.5% 130г	67.99	0.0	1 шт	67.99	https://photos.okolo.app/product/1160970-main/320x320.jpeg
Молоко сгущённое Алексеевское цельное с сахаром 8.5%, 650г	236.99	0.0	1 шт	236.99	https://photos.okolo.app/product/1160882-main/320x320.jpeg
Молоко Красная Цена 1.5%, 970мл	52.89	0.0	1 шт	52.89	https://photos.okolo.app/product/1160744-main/320x320.jpeg
Майонез Слобода оливковый 67% 400мл	107.99	0.0	1 шт	107.99	https://photos.okolo.app/product/1160712-main/320x320.jpeg
Молоко Большая Кружка ультрапастеризованное 2.5%, 1.45л	109.99	35	1 шт	169.99	https://photos.okolo.app/product/1160439-main/320x320.jpeg
Кефир Пискаревский 1%, 1кг	57.99	0.0	1 шт	57.99	https://photos.okolo.app/product/1160373-main/320x320.jpeg
Продукт йогуртный Alpenland клубника-персик-маракуйя 0.3%, 95г	16.99	0.0	1 шт	16.99	https://photos.okolo.app/product/1160238-main/320x320.jpeg
Продукт йогуртный Alpenland вишня-нектар-апельсин дикий 0.3%, 95г	16.99	0.0	1 шт	16.99	https://photos.okolo.app/product/1160237-main/320x320.jpeg
Молоко Красная Цена ультрапастеризованное 3.2% 970мл	69.99	0.0	1 шт	69.99	https://photos.okolo.app/product/1160137-main/320x320.jpeg
Йогурт Фруате питьевой клубника-киви 1.5%, 950г	122.99	0.0	1 шт	122.99	https://photos.okolo.app/product/1160034-main/320x320.jpeg
Сырок Ростагроэкспорт с ванилином глазированный 5%, 45г	21.99	25	1 шт	29.49	https://photos.okolo.app/product/1157658-main/320x320.jpeg
Молоко Домик в деревне ультрапастеризованное 3.2% 925мл	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1159966-main/320x320.jpeg
Мацони Ростагроэкспорт кисломолочный 3.2%, 300г	76.99	0.0	1 шт	76.99	https://photos.okolo.app/product/1159959-main/320x320.jpeg
Продукт творожный Даниссимо с хрустящими шариками в шоколаде 7.2% 130г	67.99	0.0	1 шт	67.99	https://photos.okolo.app/product/1159954-main/320x320.jpeg
Сливки Белый Город 33% 0.5л	295.99	0.0	1 шт	295.99	https://photos.okolo.app/product/1159866-main/320x320.jpeg
Маргарин Сливочник Столовый 40%, 180г	38.99	0.0	1 шт	38.99	https://photos.okolo.app/product/1159803-main/320x320.jpeg
Майонез Махеевъ Провансаль с лимонным соком 67% 400мл	99.99	0.0	1 шт	99.99	https://photos.okolo.app/product/1159787-main/320x320.jpeg
Тан Лесная Сказка 1.5% 500мл	43.99	0.0	1 шт	43.99	https://photos.okolo.app/product/1357875-main/320x320.jpeg
Спред растительно-жировой Бурёнкин Луг 72%, 180г	56.19	0.0	1 шт	56.19	https://photos.okolo.app/product/1159594-main/320x320.jpeg
Йогурт Фругурт Вишня 2.5%, 250г	47.99	0.0	1 шт	47.99	https://photos.okolo.app/product/1157614-main/320x320.jpeg
Йогурт Фругурт Черника 2.5%, 250г	47.99	0.0	1 шт	47.99	https://photos.okolo.app/product/1157596-main/320x320.jpeg
Йогурт Фругурт Персик 2.5% 250г	47.99	0.0	1 шт	47.99	https://photos.okolo.app/product/1157595-main/320x320.jpeg
Пудинг Чудо шоколадный 3%, 125г	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1157536-main/320x320.jpeg
Сыр Almette Сливочный творожный 60% 150г	164.99	0.0	1 шт	164.99	https://photos.okolo.app/product/1157516-main/320x320.jpeg
Сыр Galbani Моцарелла 45%, 125г	197.99	0.0	1 шт	197.99	https://photos.okolo.app/product/1157455-main/320x320.jpeg
Продукт йогуртный Campina Нежный с соком персика 1.2%, 100г	24.19	0.0	1 шт	24.19	https://photos.okolo.app/product/1157393-main/320x320.jpeg
Йогуртный продукт Campina Нежный с соком клубники 1.2% 100г	24.19	0.0	1 шт	24.19	https://photos.okolo.app/product/1157392-main/320x320.jpeg
